input_compound_id,smiles,canonical_smiles,success,error_message
2112095,CN1C[C@@H](c2cccc(c2)S(=O)(=O)NCCOCCOCCOCCn3cc(CN(Cc4cn(CCOCCOCCOCCNS(=O)(=O)c5cccc(c5)[C@@H]6CN(C)Cc7c(Cl)cc(Cl)cc67)nn4)Cc8cnnn8CCOCCOCCOCCNS(=O)(=O)c9cccc(c9)[C@@H]%10CN(C)Cc%11c(Cl)cc(Cl)cc%10%11)nn3)c%12cc(Cl)cc(Cl)c%12C1,,False,number of non-H atoms 121 exceeds limit of 100 for smiles CN1C[C@@H](c2cccc(c2)S(=O)(=O)NCCOCCOCCOCCn3cc(CN(Cc4cn(CCOCCOCCOCCNS(=O)(=O)c5cccc(c5)[C@@H]6CN(C)Cc7c(Cl)cc(Cl)cc67)nn4)Cc8cnnn8CCOCCOCCOCCNS(=O)(=O)c9cccc(c9)[C@@H]%10CN(C)Cc%11c(Cl)cc(Cl)cc%10%11)nn3)c%12cc(Cl)cc(Cl)c%12C1
2100909,CCC(=O)NC(CCC(=O)NCCOCCOCCOCCNS(=O)(=O)c1cccc(c1)[C@@H]2CN(C)Cc3c(Cl)cc(Cl)cc23)(CCC(=O)NCCOCCOCCOCCNS(=O)(=O)c4cccc(c4)[C@@H]5CN(C)Cc6c(Cl)cc(Cl)cc56)CCC(=O)NCCOCCOCCOCCNS(=O)(=O)c7cccc(c7)[C@@H]8CN(C)Cc9c(Cl)cc(Cl)cc89,,False,number of non-H atoms 123 exceeds limit of 100 for smiles CCC(=O)NC(CCC(=O)NCCOCCOCCOCCNS(=O)(=O)c1cccc(c1)[C@@H]2CN(C)Cc3c(Cl)cc(Cl)cc23)(CCC(=O)NCCOCCOCCOCCNS(=O)(=O)c4cccc(c4)[C@@H]5CN(C)Cc6c(Cl)cc(Cl)cc56)CCC(=O)NCCOCCOCCOCCNS(=O)(=O)c7cccc(c7)[C@@H]8CN(C)Cc9c(Cl)cc(Cl)cc89
2188317,CN1C[C@@H](c2cccc(c2)S(=O)(=O)NCCOCCOCCOCCNC(=O)NCCN3CCN(CC3)c4nc(nc(n4)N5CCN(CCNC(=O)NCCOCCOCCOCCNS(=O)(=O)c6cccc(c6)[C@@H]7CN(C)Cc8c(Cl)cc(Cl)cc78)CC5)N9CCN(CCNC(=O)NCCOCCOCCOCCNS(=O)(=O)c%10cccc(c%10)[C@@H]%11CN(C)Cc%12c(Cl)cc(Cl)cc%11%12)CC9)c%13cc(Cl)cc(Cl)c%13C1,,False,number of non-H atoms 144 exceeds limit of 100 for smiles CN1C[C@@H](c2cccc(c2)S(=O)(=O)NCCOCCOCCOCCNC(=O)NCCN3CCN(CC3)c4nc(nc(n4)N5CCN(CCNC(=O)NCCOCCOCCOCCNS(=O)(=O)c6cccc(c6)[C@@H]7CN(C)Cc8c(Cl)cc(Cl)cc78)CC5)N9CCN(CCNC(=O)NCCOCCOCCOCCNS(=O)(=O)c%10cccc(c%10)[C@@H]%11CN(C)Cc%12c(Cl)cc(Cl)cc%11%12)CC9)c%13cc(Cl)cc(Cl)c%13C1
2112423,CN1C[C@@H](c2cccc(c2)S(=O)(=O)NCCOCCOCCNC(=O)CCC(CCC(=O)NCCOCCOCCNS(=O)(=O)c3cccc(c3)[C@@H]4CN(C)Cc5c(Cl)cc(Cl)cc45)(CCC(=O)NCCOCCOCCNS(=O)(=O)c6cccc(c6)[C@@H]7CN(C)Cc8c(Cl)cc(Cl)cc78)NS(=O)(=O)C)c9cc(Cl)cc(Cl)c9C1,,False,number of non-H atoms 114 exceeds limit of 100 for smiles CN1C[C@@H](c2cccc(c2)S(=O)(=O)NCCOCCOCCNC(=O)CCC(CCC(=O)NCCOCCOCCNS(=O)(=O)c3cccc(c3)[C@@H]4CN(C)Cc5c(Cl)cc(Cl)cc45)(CCC(=O)NCCOCCOCCNS(=O)(=O)c6cccc(c6)[C@@H]7CN(C)Cc8c(Cl)cc(Cl)cc78)NS(=O)(=O)C)c9cc(Cl)cc(Cl)c9C1
2171383,CN(C)C(CCC(=O)NCCOCCOCCNS(=O)(=O)c1cccc(c1)[C@@H]2CN(C)Cc3c(Cl)cc(Cl)cc23)(CCC(=O)NCCOCCOCCNS(=O)(=O)c4cccc(c4)[C@@H]5CN(C)Cc6c(Cl)cc(Cl)cc56)CCC(=O)NCCOCCOCCNS(=O)(=O)c7cccc(c7)[C@@H]8CN(C)Cc9c(Cl)cc(Cl)cc89,,False,number of non-H atoms 112 exceeds limit of 100 for smiles CN(C)C(CCC(=O)NCCOCCOCCNS(=O)(=O)c1cccc(c1)[C@@H]2CN(C)Cc3c(Cl)cc(Cl)cc23)(CCC(=O)NCCOCCOCCNS(=O)(=O)c4cccc(c4)[C@@H]5CN(C)Cc6c(Cl)cc(Cl)cc56)CCC(=O)NCCOCCOCCNS(=O)(=O)c7cccc(c7)[C@@H]8CN(C)Cc9c(Cl)cc(Cl)cc89
2158927,CN(CC(=O)NCCOCCOCCNC(=O)NCCOCCOCCOCCN1CCN(CC1)c2cccc(c2)c3nc(NC(=N)N)nc4ccc(Cl)cc34)CC(=O)NCCOCCOCCNC(=O)NCCOCCOCCOCCN5CCN(CC5)c6cccc(c6)c7nc(NC(=N)N)nc8ccc(Cl)cc78,,False,number of non-H atoms 110 exceeds limit of 100 for smiles CN(CC(=O)NCCOCCOCCNC(=O)NCCOCCOCCOCCN1CCN(CC1)c2cccc(c2)c3nc(NC(=N)N)nc4ccc(Cl)cc34)CC(=O)NCCOCCOCCNC(=O)NCCOCCOCCOCCN5CCN(CC5)c6cccc(c6)c7nc(NC(=N)N)nc8ccc(Cl)cc78
2182589,CN1C[C@@H](c2cccc(c2)S(=O)(=O)NCCOCCOCCOCCNC(=O)NCCN(CCNC(=O)NCCOCCOCCOCCNS(=O)(=O)c3cccc(c3)[C@@H]4CN(C)Cc5c(Cl)cc(Cl)cc45)CCNC(=O)NCCOCCOCCOCCNS(=O)(=O)c6cccc(c6)[C@@H]7CN(C)Cc8c(Cl)cc(Cl)cc78)c9cc(Cl)cc(Cl)c9C1,,False,number of non-H atoms 121 exceeds limit of 100 for smiles CN1C[C@@H](c2cccc(c2)S(=O)(=O)NCCOCCOCCOCCNC(=O)NCCN(CCNC(=O)NCCOCCOCCOCCNS(=O)(=O)c3cccc(c3)[C@@H]4CN(C)Cc5c(Cl)cc(Cl)cc45)CCNC(=O)NCCOCCOCCOCCNS(=O)(=O)c6cccc(c6)[C@@H]7CN(C)Cc8c(Cl)cc(Cl)cc78)c9cc(Cl)cc(Cl)c9C1
2128302,CN1C[C@@H](c2cccc(c2)S(=O)(=O)NCCOCCOCCOCCNC(=O)CN(CC(=O)NCCOCCOCCOCCNS(=O)(=O)c3cccc(c3)[C@@H]4CN(C)Cc5c(Cl)cc(Cl)cc45)CC(=O)NCCOCCOCCOCCNS(=O)(=O)c6cccc(c6)[C@@H]7CN(C)Cc8c(Cl)cc(Cl)cc78)c9cc(Cl)cc(Cl)c9C1,,False,number of non-H atoms 115 exceeds limit of 100 for smiles CN1C[C@@H](c2cccc(c2)S(=O)(=O)NCCOCCOCCOCCNC(=O)CN(CC(=O)NCCOCCOCCOCCNS(=O)(=O)c3cccc(c3)[C@@H]4CN(C)Cc5c(Cl)cc(Cl)cc45)CC(=O)NCCOCCOCCOCCNS(=O)(=O)c6cccc(c6)[C@@H]7CN(C)Cc8c(Cl)cc(Cl)cc78)c9cc(Cl)cc(Cl)c9C1
2188623,CN1C[C@@H](c2cccc(c2)S(=O)(=O)N(CCO)CCOCCOCCNC(=O)NCCCN(CCCNC(=O)NCCOCCOCCN(CCO)S(=O)(=O)c3cccc(c3)[C@@H]4CN(C)Cc5c(Cl)cc(Cl)cc45)CCCNC(=O)NCCOCCOCCN(CCO)S(=O)(=O)c6cccc(c6)[C@@H]7CN(C)Cc8c(Cl)cc(Cl)cc78)c9cc(Cl)cc(Cl)c9C1,,False,number of non-H atoms 124 exceeds limit of 100 for smiles CN1C[C@@H](c2cccc(c2)S(=O)(=O)N(CCO)CCOCCOCCNC(=O)NCCCN(CCCNC(=O)NCCOCCOCCN(CCO)S(=O)(=O)c3cccc(c3)[C@@H]4CN(C)Cc5c(Cl)cc(Cl)cc45)CCCNC(=O)NCCOCCOCCN(CCO)S(=O)(=O)c6cccc(c6)[C@@H]7CN(C)Cc8c(Cl)cc(Cl)cc78)c9cc(Cl)cc(Cl)c9C1
2129372,CN1C[C@@H](c2cccc(c2)S(=O)(=O)NCCOCCOCCNC(=O)CN(CC(=O)NCCOCCOCCNS(=O)(=O)c3cccc(c3)[C@@H]4CN(C)Cc5c(Cl)cc(Cl)cc45)CC(=O)NCCOCCOCCNS(=O)(=O)c6cccc(c6)[C@@H]7CN(C)Cc8c(Cl)cc(Cl)cc78)c9cc(Cl)cc(Cl)c9C1,,False,number of non-H atoms 106 exceeds limit of 100 for smiles CN1C[C@@H](c2cccc(c2)S(=O)(=O)NCCOCCOCCNC(=O)CN(CC(=O)NCCOCCOCCNS(=O)(=O)c3cccc(c3)[C@@H]4CN(C)Cc5c(Cl)cc(Cl)cc45)CC(=O)NCCOCCOCCNS(=O)(=O)c6cccc(c6)[C@@H]7CN(C)Cc8c(Cl)cc(Cl)cc78)c9cc(Cl)cc(Cl)c9C1
2161187,CN1C[C@@H](c2cccc(c2)S(=O)(=O)NCCOCCOCCNC(=O)CCC(CCC(=O)NCCOCCOCCNS(=O)(=O)c3cccc(c3)[C@@H]4CN(C)Cc5c(Cl)cc(Cl)cc45)(CCC(=O)NCCOCCOCCNS(=O)(=O)c6cccc(c6)[C@@H]7CN(C)Cc8c(Cl)cc(Cl)cc78)NC(=O)N[C@@H](CC(=O)O)C(=O)O)c9cc(Cl)cc(Cl)c9C1,,False,number of non-H atoms 121 exceeds limit of 100 for smiles CN1C[C@@H](c2cccc(c2)S(=O)(=O)NCCOCCOCCNC(=O)CCC(CCC(=O)NCCOCCOCCNS(=O)(=O)c3cccc(c3)[C@@H]4CN(C)Cc5c(Cl)cc(Cl)cc45)(CCC(=O)NCCOCCOCCNS(=O)(=O)c6cccc(c6)[C@@H]7CN(C)Cc8c(Cl)cc(Cl)cc78)NC(=O)N[C@@H](CC(=O)O)C(=O)O)c9cc(Cl)cc(Cl)c9C1
2193063,CN1C[C@@H](c2cccc(c2)S(=O)(=O)NCCOCCOCCNC(=O)NCCCC(CCCNC(=O)NCCOCCOCCNS(=O)(=O)c3cccc(c3)[C@@H]4CN(C)Cc5c(Cl)cc(Cl)cc45)(CCCNC(=O)NCCOCCOCCNS(=O)(=O)c6cccc(c6)[C@@H]7CN(C)Cc8c(Cl)cc(Cl)cc78)NC(=O)CCC(=O)O)c9cc(Cl)cc(Cl)c9C1,,False,number of non-H atoms 123 exceeds limit of 100 for smiles CN1C[C@@H](c2cccc(c2)S(=O)(=O)NCCOCCOCCNC(=O)NCCCC(CCCNC(=O)NCCOCCOCCNS(=O)(=O)c3cccc(c3)[C@@H]4CN(C)Cc5c(Cl)cc(Cl)cc45)(CCCNC(=O)NCCOCCOCCNS(=O)(=O)c6cccc(c6)[C@@H]7CN(C)Cc8c(Cl)cc(Cl)cc78)NC(=O)CCC(=O)O)c9cc(Cl)cc(Cl)c9C1
2179936,C[C@@H](O)[C@H](NC(=O)NC(CCC(=O)NCCOCCOCCNS(=O)(=O)c1cccc(c1)[C@@H]2CN(C)Cc3c(Cl)cc(Cl)cc23)(CCC(=O)NCCOCCOCCNS(=O)(=O)c4cccc(c4)[C@@H]5CN(C)Cc6c(Cl)cc(Cl)cc56)CCC(=O)NCCOCCOCCNS(=O)(=O)c7cccc(c7)[C@@H]8CN(C)Cc9c(Cl)cc(Cl)cc89)C(=O)N,,False,number of non-H atoms 120 exceeds limit of 100 for smiles C[C@@H](O)[C@H](NC(=O)NC(CCC(=O)NCCOCCOCCNS(=O)(=O)c1cccc(c1)[C@@H]2CN(C)Cc3c(Cl)cc(Cl)cc23)(CCC(=O)NCCOCCOCCNS(=O)(=O)c4cccc(c4)[C@@H]5CN(C)Cc6c(Cl)cc(Cl)cc56)CCC(=O)NCCOCCOCCNS(=O)(=O)c7cccc(c7)[C@@H]8CN(C)Cc9c(Cl)cc(Cl)cc89)C(=O)N
2115087,CN1C[C@@H](c2cccc(c2)S(=O)(=O)NCCOCCOCCNC(=O)CCC(CCC(=O)NCCOCCOCCNS(=O)(=O)c3cccc(c3)[C@@H]4CN(C)Cc5c(Cl)cc(Cl)cc45)(CCC(=O)NCCOCCOCCNS(=O)(=O)c6cccc(c6)[C@@H]7CN(C)Cc8c(Cl)cc(Cl)cc78)NC(=O)CCC(=O)O)c9cc(Cl)cc(Cl)c9C1,,False,number of non-H atoms 117 exceeds limit of 100 for smiles CN1C[C@@H](c2cccc(c2)S(=O)(=O)NCCOCCOCCNC(=O)CCC(CCC(=O)NCCOCCOCCNS(=O)(=O)c3cccc(c3)[C@@H]4CN(C)Cc5c(Cl)cc(Cl)cc45)(CCC(=O)NCCOCCOCCNS(=O)(=O)c6cccc(c6)[C@@H]7CN(C)Cc8c(Cl)cc(Cl)cc78)NC(=O)CCC(=O)O)c9cc(Cl)cc(Cl)c9C1
2138270,CN1C[C@@H](c2cccc(c2)S(=O)(=O)NCCOCCOCCNC(=O)CCC(CCC(=O)NCCOCCOCCNS(=O)(=O)c3cccc(c3)[C@@H]4CN(C)Cc5c(Cl)cc(Cl)cc45)(CCC(=O)NCCOCCOCCNS(=O)(=O)c6cccc(c6)[C@@H]7CN(C)Cc8c(Cl)cc(Cl)cc78)C(=O)C)c9cc(Cl)cc(Cl)c9C1,,False,number of non-H atoms 112 exceeds limit of 100 for smiles CN1C[C@@H](c2cccc(c2)S(=O)(=O)NCCOCCOCCNC(=O)CCC(CCC(=O)NCCOCCOCCNS(=O)(=O)c3cccc(c3)[C@@H]4CN(C)Cc5c(Cl)cc(Cl)cc45)(CCC(=O)NCCOCCOCCNS(=O)(=O)c6cccc(c6)[C@@H]7CN(C)Cc8c(Cl)cc(Cl)cc78)C(=O)C)c9cc(Cl)cc(Cl)c9C1
2189229,CN1C[C@@H](c2cccc(c2)S(=O)(=O)NCCOCCOCCNC(=O)CCC(CCC(=O)NCCOCCOCCNS(=O)(=O)c3cccc(c3)[C@@H]4CN(C)Cc5c(Cl)cc(Cl)cc45)(CCC(=O)NCCOCCOCCNS(=O)(=O)c6cccc(c6)[C@@H]7CN(C)Cc8c(Cl)cc(Cl)cc78)NC(=O)N9CCN(CCOCCO)CC9)c%10cc(Cl)cc(Cl)c%10C1,,False,number of non-H atoms 124 exceeds limit of 100 for smiles CN1C[C@@H](c2cccc(c2)S(=O)(=O)NCCOCCOCCNC(=O)CCC(CCC(=O)NCCOCCOCCNS(=O)(=O)c3cccc(c3)[C@@H]4CN(C)Cc5c(Cl)cc(Cl)cc45)(CCC(=O)NCCOCCOCCNS(=O)(=O)c6cccc(c6)[C@@H]7CN(C)Cc8c(Cl)cc(Cl)cc78)NC(=O)N9CCN(CCOCCO)CC9)c%10cc(Cl)cc(Cl)c%10C1
2104889,CN1C[C@@H](c2cccc(c2)S(=O)(=O)NCCOCCOCCOCCNC(=O)CC(CC(=O)NCCOCCOCCOCCNS(=O)(=O)c3cccc(c3)[C@@H]4CN(C)Cc5c(Cl)cc(Cl)cc45)C(=O)NCCOCCOCCOCCNS(=O)(=O)c6cccc(c6)[C@@H]7CN(C)Cc8c(Cl)cc(Cl)cc78)c9cc(Cl)cc(Cl)c9C1,,False,number of non-H atoms 114 exceeds limit of 100 for smiles CN1C[C@@H](c2cccc(c2)S(=O)(=O)NCCOCCOCCOCCNC(=O)CC(CC(=O)NCCOCCOCCOCCNS(=O)(=O)c3cccc(c3)[C@@H]4CN(C)Cc5c(Cl)cc(Cl)cc45)C(=O)NCCOCCOCCOCCNS(=O)(=O)c6cccc(c6)[C@@H]7CN(C)Cc8c(Cl)cc(Cl)cc78)c9cc(Cl)cc(Cl)c9C1
2194687,CN(CCOCCOCCNC(=O)NCCCN(CCCNC(=O)NCCOCCOCCN(C)S(=O)(=O)c1cccc(c1)[C@@H]2CN(C)Cc3c(Cl)cc(Cl)cc23)CCCNC(=O)NCCOCCOCCN(C)S(=O)(=O)c4cccc(c4)[C@@H]5N(C)CCc6c(Cl)cc(Cl)cc56)S(=O)(=O)c7cccc(c7)[C@@H]8CN(C)Cc9c(Cl)cc(Cl)cc89,,False,number of non-H atoms 118 exceeds limit of 100 for smiles CN(CCOCCOCCNC(=O)NCCCN(CCCNC(=O)NCCOCCOCCN(C)S(=O)(=O)c1cccc(c1)[C@@H]2CN(C)Cc3c(Cl)cc(Cl)cc23)CCCNC(=O)NCCOCCOCCN(C)S(=O)(=O)c4cccc(c4)[C@@H]5N(C)CCc6c(Cl)cc(Cl)cc56)S(=O)(=O)c7cccc(c7)[C@@H]8CN(C)Cc9c(Cl)cc(Cl)cc89
2141562,CN1CCN(CC1)C(=O)NC(CCC(=O)NCCOCCOCCNS(=O)(=O)c2cccc(c2)[C@H]3CN(C)Cc4c(Cl)cc(Cl)cc34)(CCC(=O)NCCOCCOCCNS(=O)(=O)c5cccc(c5)[C@@H]6CN(C)Cc7c(Cl)cc(Cl)cc67)CCC(=O)NCCOCCOCCNS(=O)(=O)c8cccc(c8)[C@@H]9CN(C)Cc%10c(Cl)cc(Cl)cc9%10,,False,number of non-H atoms 119 exceeds limit of 100 for smiles CN1CCN(CC1)C(=O)NC(CCC(=O)NCCOCCOCCNS(=O)(=O)c2cccc(c2)[C@H]3CN(C)Cc4c(Cl)cc(Cl)cc34)(CCC(=O)NCCOCCOCCNS(=O)(=O)c5cccc(c5)[C@@H]6CN(C)Cc7c(Cl)cc(Cl)cc67)CCC(=O)NCCOCCOCCNS(=O)(=O)c8cccc(c8)[C@@H]9CN(C)Cc%10c(Cl)cc(Cl)cc9%10
2156233,NC(=N)Nc1nc(c2cccc(c2)N3CCN(CCOCCOCCOCCNC(=O)NCCOCCOCCNC(=O)CN(CCN(CC(=O)O)CC(=O)NCCOCCOCCNC(=O)NCCOCCOCCOCCN4CCN(CC4)c5cccc(c5)c6nc(NC(=N)N)nc7ccc(Cl)cc67)CC(=O)O)CC3)c8cc(Cl)ccc8n1,,False,number of non-H atoms 120 exceeds limit of 100 for smiles NC(=N)Nc1nc(c2cccc(c2)N3CCN(CCOCCOCCOCCNC(=O)NCCOCCOCCNC(=O)CN(CCN(CC(=O)O)CC(=O)NCCOCCOCCNC(=O)NCCOCCOCCOCCN4CCN(CC4)c5cccc(c5)c6nc(NC(=N)N)nc7ccc(Cl)cc67)CC(=O)O)CC3)c8cc(Cl)ccc8n1
2164030,CN1C[C@@H](c2cccc(c2)S(=O)(=O)NCCOCCOCCNC(=O)NCCN(CCNC(=O)NCCOCCOCCNS(=O)(=O)c3cccc(c3)[C@@H]4CN(C)Cc5c(Cl)cc(Cl)cc45)C(=O)NCCCCCCCCCCCCNC(=O)N(CCNC(=O)NCCOCCOCCNS(=O)(=O)c6cccc(c6)[C@@H]7CN(C)Cc8c(Cl)cc(Cl)cc78)CCNC(=O)NCCOCCOCCNS(=O)(=O)c9cccc(c9)[C@@H]%10CN(C)Cc%11c(Cl)cc(Cl)cc%10%11)c%12cc(Cl)cc(Cl)c%12C1,,False,number of non-H atoms 168 exceeds limit of 100 for smiles CN1C[C@@H](c2cccc(c2)S(=O)(=O)NCCOCCOCCNC(=O)NCCN(CCNC(=O)NCCOCCOCCNS(=O)(=O)c3cccc(c3)[C@@H]4CN(C)Cc5c(Cl)cc(Cl)cc45)C(=O)NCCCCCCCCCCCCNC(=O)N(CCNC(=O)NCCOCCOCCNS(=O)(=O)c6cccc(c6)[C@@H]7CN(C)Cc8c(Cl)cc(Cl)cc78)CCNC(=O)NCCOCCOCCNS(=O)(=O)c9cccc(c9)[C@@H]%10CN(C)Cc%11c(Cl)cc(Cl)cc%10%11)c%12cc(Cl)cc(Cl)c%12C1
2192629,CN1C[C@@H](c2cccc(c2)S(=O)(=O)NCCOCCOCCNC(=O)NCCC(CCNC(=O)NCCOCCOCCNS(=O)(=O)c3cccc(c3)[C@@H]4CN(C)Cc5c(Cl)cc(Cl)cc45)(CCNC(=O)NCCOCCOCCNS(=O)(=O)c6cccc(c6)[C@@H]7CN(C)Cc8c(Cl)cc(Cl)cc78)NC(=O)COCC(=O)O)c9cc(Cl)cc(Cl)c9C1,,False,number of non-H atoms 121 exceeds limit of 100 for smiles CN1C[C@@H](c2cccc(c2)S(=O)(=O)NCCOCCOCCNC(=O)NCCC(CCNC(=O)NCCOCCOCCNS(=O)(=O)c3cccc(c3)[C@@H]4CN(C)Cc5c(Cl)cc(Cl)cc45)(CCNC(=O)NCCOCCOCCNS(=O)(=O)c6cccc(c6)[C@@H]7CN(C)Cc8c(Cl)cc(Cl)cc78)NC(=O)COCC(=O)O)c9cc(Cl)cc(Cl)c9C1
2159968,CN(C)C(=O)NC(CCC(=O)NCCOCCOCCNS(=O)(=O)c1cccc(c1)[C@@H]2CN(C)Cc3c(Cl)cc(Cl)cc23)(CCC(=O)NCCOCCOCCNS(=O)(=O)c4cccc(c4)[C@@H]5CN(C)Cc6c(Cl)cc(Cl)cc56)CCC(=O)NCCOCCOCCNS(=O)(=O)c7cccc(c7)[C@@H]8CN(C)Cc9c(Cl)cc(Cl)cc89,,False,number of non-H atoms 115 exceeds limit of 100 for smiles CN(C)C(=O)NC(CCC(=O)NCCOCCOCCNS(=O)(=O)c1cccc(c1)[C@@H]2CN(C)Cc3c(Cl)cc(Cl)cc23)(CCC(=O)NCCOCCOCCNS(=O)(=O)c4cccc(c4)[C@@H]5CN(C)Cc6c(Cl)cc(Cl)cc56)CCC(=O)NCCOCCOCCNS(=O)(=O)c7cccc(c7)[C@@H]8CN(C)Cc9c(Cl)cc(Cl)cc89
2130566,CN1C[C@@H](c2cccc(c2)S(=O)(=O)NCCOCCOCCNC(=O)CCC(CCC(=O)NCCOCCOCCNS(=O)(=O)c3cccc(c3)[C@@H]4CN(C)Cc5c(Cl)cc(Cl)cc45)(CCC(=O)NCCOCCOCCNS(=O)(=O)c6cccc(c6)[C@@H]7CN(C)Cc8c(Cl)cc(Cl)cc78)NC(=O)Cc9nnn[nH]9)c%10cc(Cl)cc(Cl)c%10C1,,False,number of non-H atoms 118 exceeds limit of 100 for smiles CN1C[C@@H](c2cccc(c2)S(=O)(=O)NCCOCCOCCNC(=O)CCC(CCC(=O)NCCOCCOCCNS(=O)(=O)c3cccc(c3)[C@@H]4CN(C)Cc5c(Cl)cc(Cl)cc45)(CCC(=O)NCCOCCOCCNS(=O)(=O)c6cccc(c6)[C@@H]7CN(C)Cc8c(Cl)cc(Cl)cc78)NC(=O)Cc9nnn[nH]9)c%10cc(Cl)cc(Cl)c%10C1
2195286,CC(O)C(CCC(=O)NCCOCCOCCNS(=O)(=O)c1cccc(c1)[C@@H]2CN(C)Cc3c(Cl)cc(Cl)cc23)(CCC(=O)NCCOCCOCCNS(=O)(=O)c4cccc(c4)[C@@H]5CN(C)Cc6c(Cl)cc(Cl)cc56)CCC(=O)NCCOCCOCCNS(=O)(=O)c7cccc(c7)[C@@H]8CN(C)Cc9c(Cl)cc(Cl)cc89,,False,number of non-H atoms 112 exceeds limit of 100 for smiles CC(O)C(CCC(=O)NCCOCCOCCNS(=O)(=O)c1cccc(c1)[C@@H]2CN(C)Cc3c(Cl)cc(Cl)cc23)(CCC(=O)NCCOCCOCCNS(=O)(=O)c4cccc(c4)[C@@H]5CN(C)Cc6c(Cl)cc(Cl)cc56)CCC(=O)NCCOCCOCCNS(=O)(=O)c7cccc(c7)[C@@H]8CN(C)Cc9c(Cl)cc(Cl)cc89
2169404,CN(C)CC(=O)NC(CCC(=O)N(C)CCOCCOCCNS(=O)(=O)c1cccc(c1)[C@@H]2CN(C)Cc3c(Cl)cc(Cl)cc23)(CCC(=O)N(C)CCOCCOCCNS(=O)(=O)c4cccc(c4)[C@@H]5CN(C)Cc6c(Cl)cc(Cl)cc56)CCC(=O)N(C)CCOCCOCCNS(=O)(=O)c7cccc(c7)[C@@H]8CN(C)Cc9c(Cl)cc(Cl)cc89,,False,number of non-H atoms 119 exceeds limit of 100 for smiles CN(C)CC(=O)NC(CCC(=O)N(C)CCOCCOCCNS(=O)(=O)c1cccc(c1)[C@@H]2CN(C)Cc3c(Cl)cc(Cl)cc23)(CCC(=O)N(C)CCOCCOCCNS(=O)(=O)c4cccc(c4)[C@@H]5CN(C)Cc6c(Cl)cc(Cl)cc56)CCC(=O)N(C)CCOCCOCCNS(=O)(=O)c7cccc(c7)[C@@H]8CN(C)Cc9c(Cl)cc(Cl)cc89
2118397,CN(CC(=O)NCCOCCOCCNC(=O)NCCOCCOCCOCCOc1cccc(c1)c2nc(NC(=N)N)nc3ccc(Cl)cc23)CC(=O)NCCOCCOCCNC(=O)NCCOCCOCCOCCOc4cccc(c4)c5nc(NC(=N)N)nc6ccc(Cl)cc56,,False,number of non-H atoms 100 exceeds limit of 100 for smiles CN(CC(=O)NCCOCCOCCNC(=O)NCCOCCOCCOCCOc1cccc(c1)c2nc(NC(=N)N)nc3ccc(Cl)cc23)CC(=O)NCCOCCOCCNC(=O)NCCOCCOCCOCCOc4cccc(c4)c5nc(NC(=N)N)nc6ccc(Cl)cc56
2106067,CCCCCCCCCCC(=O)NC(CCC(=O)NCCOCCOCCNS(=O)(=O)c1cccc(c1)[C@@H]2CN(C)Cc3c(Cl)cc(Cl)cc23)(CCC(=O)NCCOCCOCCNS(=O)(=O)c4cccc(c4)[C@@H]5CN(C)Cc6c(Cl)cc(Cl)cc56)CCC(=O)NCCOCCOCCNS(=O)(=O)c7cccc(c7)[C@@H]8CN(C)Cc9c(Cl)cc(Cl)cc89,,False,number of non-H atoms 122 exceeds limit of 100 for smiles CCCCCCCCCCC(=O)NC(CCC(=O)NCCOCCOCCNS(=O)(=O)c1cccc(c1)[C@@H]2CN(C)Cc3c(Cl)cc(Cl)cc23)(CCC(=O)NCCOCCOCCNS(=O)(=O)c4cccc(c4)[C@@H]5CN(C)Cc6c(Cl)cc(Cl)cc56)CCC(=O)NCCOCCOCCNS(=O)(=O)c7cccc(c7)[C@@H]8CN(C)Cc9c(Cl)cc(Cl)cc89
2144686,CN1C[C@@H](c2cccc(c2)S(=O)(=O)NCCOCCOCCNC(=O)NCCC[N+](C)(CCCNC(=O)NCCOCCOCCNS(=O)(=O)c3cccc(c3)[C@@H]4CN(C)Cc5c(Cl)cc(Cl)cc45)CCCNC(=O)NCCOCCOCCNS(=O)(=O)c6cccc(c6)[C@@H]7CN(C)Cc8c(Cl)cc(Cl)cc78)c9cc(Cl)cc(Cl)c9C1,,False,number of non-H atoms 116 exceeds limit of 100 for smiles CN1C[C@@H](c2cccc(c2)S(=O)(=O)NCCOCCOCCNC(=O)NCCC[N+](C)(CCCNC(=O)NCCOCCOCCNS(=O)(=O)c3cccc(c3)[C@@H]4CN(C)Cc5c(Cl)cc(Cl)cc45)CCCNC(=O)NCCOCCOCCNS(=O)(=O)c6cccc(c6)[C@@H]7CN(C)Cc8c(Cl)cc(Cl)cc78)c9cc(Cl)cc(Cl)c9C1
